SDSS_Names_14,Plate_14,Mjd_14,Fiber_14,Mbh_14,Mbh_err_14,Lbol_14,Quality_Lbol_14,Redd_14,Quality_Redd_14
111711.72+063557.6,5441,56017,141,9.135897036132583,0.0466119800788205,46.77843786482809,0,-0.4973382577057298,0
130819.84+175806.6,6310,56455,961,9.525253212762802,0.06140314332585499,46.85090505577531,0,-0.8142272433887341,0
111520.28+024928.3,6486,56328,490,8.99904739009213,0.3804785386764326,46.66054119050663,0,-0.4783852859867413,0
122907.00+250158.9,4381,55824,520,8.844887150059165,0.059990646017269875,47.05351238502999,0,0.06874614856958591,0
122831.75+312149.3,6022,56076,600,9.203115184499694,0.051540543508835426,47.01094552871492,0,-0.3320487421860126,0
084414.84+430119.0,6469,56328,306,9.423127232765388,0.051760135072537794,46.763017214869066,0,-0.799989104297561,0
110117.42+094357.5,6680,56420,24,10.160590362833979,0.12226118254367489,46.980760077395075,0,-1.3197093718401425,-999
100520.13+461046.1,6685,56412,140,9.389554008307115,0.05064927290329768,46.87266273236077,0,-0.6567703623475812,0
125805.75+671143.7,4413,55894,763,8.767089023406594,0.04929697455235191,47.08974380389976,0,0.1827756940919246,0
010842.37+335043.5,5133,55860,944,8.968547572390865,0.01852721502340793,47.204718709752626,0,0.09629205096052293,0
104120.83+475958.6,6012,56101,74,9.365362814841898,0.02175590649996389,47.00797158132432,0,-0.49727031991881715,0
135243.95+222228.4,6020,56087,770,9.1536731092379,0.04190275851252457,46.910711554832886,0,-0.3828406408062525,0
104549.48+453053.4,6484,56358,317,9.270692259233588,0.06359360243066452,46.73472500906129,0,-0.6758463365735335,-999
103919.79+294257.7,6743,56385,739,9.48751304543364,0.04760211875395176,46.90454072288441,0,-0.7228514089504668,0
111013.35+463708.1,6753,56399,746,9.51493019045438,0.025595213899285568,47.04066435544267,0,-0.6141449214129474,0
105337.93+363112.8,6966,56748,364,8.445087668881113,0.23684988354394615,47.147552992272885,0,0.5625862369905333,0
121554.24+380113.5,6041,56102,213,8.453726422440205,0.39380877043449347,46.86692165161426,0,0.2733161427728187,0
103443.10+333437.6,6750,56367,884,9.796941099326009,0.0533360709051023,46.99440296449649,0,-0.9424172212307608,0
111458.35+375258.5,5399,55956,632,9.680609848290384,0.07971792066133448,47.06959181201034,0,-0.7508971226812858,0
132333.42+152909.4,5468,56014,849,8.784317275343597,0.03337208548019257,46.94979841593371,0,0.025602054188871265,0
010857.08+324545.2,6176,56264,798,7.932572937748019,1.3253900924326711,46.85211465809873,0,0.7796626339494698,0
014313.62+193035.2,6198,56211,604,8.950497187943267,0.03314496262467413,46.864519177579176,0,-0.2258570967653297,0
111735.48+420811.1,6481,56363,684,9.386645951614152,0.048998329543358275,46.95017852954947,0,-0.5763465084659228,0
115508.26+560055.5,6497,56329,368,9.181489723579604,0.020568058062427255,46.78069216336603,0,-0.5406766466148164,0
123753.56+431710.9,6507,56478,606,9.023157101625694,0.02030896437922698,47.15178840523568,0,-0.01124778279125504,0
132805.42+361708.4,6722,56431,838,9.515949939330177,0.059436903097991184,46.82694656373714,0,-0.8288824619942777,0
124245.60+400533.0,6733,56369,738,8.90486566116748,0.023836978978910045,46.97267430147787,0,-0.07207044609084619,0
140634.49+392504.5,6813,56419,872,9.270857414965539,0.12436437124622254,46.89272402575241,0,-0.5180124756143699,0
111302.68+093009.6,7032,56471,207,9.769644647693124,0.12126633964368552,46.884580304351054,0,-1.024943429743308,10
101237.51+063941.9,7092,56683,704,9.37932133860968,0.20587206310730158,46.84041297777102,0,-0.6787874472399019,0
091735.77+133626.1,7099,56666,972,9.692249296077405,0.04779629939295042,46.921964424195416,0,-0.9101639582832278,11
142430.30+394727.1,7146,56573,716,8.642788085348025,0.5571117934810063,47.252891014467814,0,0.4702238427185498,0
102649.41+453932.7,7409,56809,808,9.88054061576252,0.1354719819783451,46.803044052089135,0,-1.2173756500746242,-999
101603.86+513959.0,5346,55955,812,9.759085936145059,0.046103355759247185,47.12948510621583,0,-0.7694799163304664,0
110912.43-003013.6,5455,56009,206,8.741401957368883,0.08362763322877637,47.23573408200823,0,0.3544530382381071,-999
111816.24+395238.9,5848,56029,768,9.193897777040464,0.3062622903851101,46.82731786935784,0,-0.506458994083861,0
080829.08+483419.8,6373,56298,384,9.47378737641644,0.10273883163625022,47.03063223918786,0,-0.5830342236298202,0
090624.41+420904.1,6414,56306,934,9.936805980997656,0.18499643161876272,47.12734107173796,0,-0.949343995660936,0
085909.99+423142.8,5361,55973,253,9.636271670469505,0.01683389290775874,46.93060509695236,0,-0.8455456599183808,0
125957.92+393923.2,5483,56017,246,9.37683369791717,0.053771897790866094,46.7929234796953,0,-0.7237893046231126,0
133717.32+550131.4,5964,56098,402,8.704380858261244,0.13874846854007025,46.820496026780354,0,-0.023763917882128435,0
130811.83+030611.7,6310,56455,196,9.479039574825299,0.03830798440015493,46.89707288005566,0,-0.7218457811708776,0
114822.01+265955.5,8387,57483,474,9.702618888885022,0.116470132747141,46.999902504398094,0,-0.8425954708881669,-999
142046.34+433006.9,4414,55882,286,9.625963047897926,0.14890916954059122,46.95715414741554,0,-0.8086879868836282,0
103657.45+303205.8,5405,56010,84,9.374022497088914,0.08558223338449823,46.8420175125485,0,-0.6718840709416513,0
114408.79+511708.5,5463,56003,720,9.484887883137873,0.15131700433464096,46.95581644606237,0,-0.66895052347674,-999
022305.75-035811.0,5799,56325,820,9.70125867400423,0.028046053527701835,47.02408457493756,0,-0.8170531854679074,-999
013309.85+333417.6,6111,56270,889,9.119974615904878,0.02820588674613304,46.784560493222365,0,-0.47529320908375194,0
130532.36+352802.1,6118,56189,88,10.138974126878038,0.17112153633190694,46.99549749720973,0,-1.2833557160695435,0
004838.89+203215.1,6204,56220,802,9.27182692637767,0.09379516340133702,46.677640801190734,0,-0.7340652115881758,0
085850.96+565428.5,6457,56330,494,9.644514909523984,0.035432498265511654,47.10723360583043,0,-0.6771603900947928,0
112735.83+580127.7,6742,56415,276,9.396566655709918,0.03675958255168659,46.91965010533282,0,-0.6167956367783366,0
101547.38+512615.8,7081,56684,786,9.93877617976512,0.13736601858629732,46.77500661519789,0,-1.3036486509684713,0
130525.15+182300.8,7585,57190,176,9.411510983056537,0.05051825615021809,46.818962965042026,0,-0.7324271044157503,0
132131.24+304112.4,8404,57481,312,9.28239136622687,0.11127868502566066,46.7438452991364,0,-0.6784251534917055,-999
011236.96+035918.1,4543,55888,515,8.925033431169457,0.030248861452726202,46.94036979914368,0,-0.1245427184270139,0
094911.48+321628.1,5387,56009,940,9.469568087192147,0.13720995794964982,47.19576350931143,0,-0.4136836642819529,0
134858.83+105314.9,5480,56001,230,9.85588961989248,0.03095433816117925,47.28559488456895,0,-0.7101738217247675,-999
004911.23+353608.0,6170,56240,840,9.327773938978805,0.02362314933917934,46.912121943158326,0,-0.5555310822217178,0
000230.95-000703.6,6276,56269,146,9.937096907283475,0.04190352210168761,47.154494638356034,0,-0.9224813553286798,0
132036.53+441451.0,6785,56487,566,9.550947074470905,0.03362335533546082,46.955169915557725,0,-0.7356562453144183,0
004343.47-005251.3,8736,57400,940,9.613997960577414,0.05480495443685134,46.94838606365269,0,-0.8054909833259619,0
104629.68+114301.5,5405,56010,294,9.524451843989386,0.024247479189915308,47.223207689619635,0,-0.4411232407709901,-999
123845.28+552558.3,6130,56214,44,9.294109518854375,0.036216680435495925,46.99948034334525,0,-0.4345082619103665,0
000939.82+281039.9,6276,56269,996,9.395312349567636,0.049882066465651846,47.086495479234614,0,-0.4486959567342606,0
075424.06+095747.1,4869,55896,990,9.945106835818098,0.04318539939066943,47.40677217095999,0,-0.6782137512593477,0
124402.19+402947.2,6160,56190,814,9.082718418499198,0.03518597420085255,47.071783720399694,0,-0.15081378450074304,0
100201.97+473730.9,6411,56331,266,8.0043150941633,0.4863271994573975,46.85910699162398,0,0.7149128110594435,0
135557.17+344602.6,5023,55858,779,9.048101717867334,0.21787214833433358,46.79442824785395,0,-0.39355255641462256,0
084553.39+364457.1,5351,55952,936,9.13951726833417,0.03055982746767685,46.939541530208125,0,-0.3398548245272846,0
113930.12+241226.4,5453,56001,926,9.239283994886582,0.026382765071806494,46.84380116071205,0,-0.5353619205757739,0
120741.65+230024.1,5997,56309,291,8.581411841435372,0.4886810665983088,46.84802463663426,0,0.12673370879764603,-999
130841.56+340404.7,6052,56092,424,9.238687714662492,0.28951603325992586,46.911613686421866,0,-0.4669531146418643,0
095805.46+152340.9,7103,56661,480,9.543624552208767,0.1382323560979398,46.80215363051612,0,-0.8813500080938824,0
135834.72+570824.8,4358,55833,226,9.008136489403757,0.13170595195021723,46.874516647776346,0,-0.27349892802864967,0
124008.73+262018.8,6144,56237,796,9.71450209791581,0.02621201873432902,47.148408906892854,0,-0.7059722774241949,0
084536.04+485716.6,6402,56334,153,9.34813048186285,0.09496702601917567,47.03623721017498,0,-0.45177235808910704,0
113029.10+055625.6,6745,56425,794,9.901307051641027,0.019619965787980902,47.30737048714669,0,-0.7338156508955739,0
120536.39+064928.9,6967,56447,56,9.243372702925674,0.13779685480640258,47.022701075186944,0,-0.3605507141399685,0
000025.08+255545.2,7057,56593,154,9.728420226817892,0.023424884913449216,47.53158262891418,0,-0.33671668430495144,0
090922.38+273817.5,7096,56683,872,8.658271245685523,0.26851703353619594,46.95047815875088,0,0.1523278266641216,-999
104954.95+562001.2,8391,57511,314,9.596223021326237,0.06322727410576619,46.89545972496307,0,-0.8406423827644077,0
132322.10+380642.4,7608,56945,304,8.83583969620832,0.11600337029129572,46.79048561019314,0,-0.1852331724164211,0
141544.68+414835.4,5042,55856,787,10.025306193655503,0.054745885204571784,47.18434270125761,0,-0.9808425787991287,0
084214.34+341657.6,5363,55956,682,9.61139922161909,0.12250541689895182,46.97193852427414,0,-0.7793397837461918,0
130720.25+531403.3,5903,56064,528,9.578270449327572,0.01642449145649216,47.11801182232961,0,-0.6001377133991976,0
103047.64+064940.4,6014,56072,776,9.810278650810156,0.02771135621384177,47.131802148321285,0,-0.8183555888901105,0
141840.41+474721.3,6017,56075,261,9.39726262635711,0.03776639843782161,46.81864704956587,0,-0.7184946631924803,0
132409.66-021914.5,6044,56090,378,9.367003855432156,0.04182025907267674,46.81137627814411,0,-0.6955066636892849,0
083527.51+482313.2,6382,56365,751,9.565822949591695,0.03347766292912151,46.962327735025255,0,-0.7433743009676786,0
142618.07+410524.9,6515,56536,90,9.302398712983761,0.06526961240640586,46.832503785002665,0,-0.6097740143823352,0
105812.37+380843.2,6724,56416,740,9.794928935622238,0.0328570113210156,47.12926120971081,0,-0.8055468123126648,0
122015.86+175404.8,6729,56419,320,9.397589632402438,0.35631730324891153,46.826248503792705,0,-0.7112202150109718,0
014605.69+204100.2,7057,56593,142,10.033717923613514,0.026997294858137896,47.521266546634,0,-0.65233046338075,0
095336.78+591651.5,7083,56722,416,9.207165641398504,0.09596500106070004,46.955187687216664,0,-0.3918570405830782,0
004034.86+162902.7,7132,56565,928,9.058232941692342,0.03727608653199965,46.79731790603251,0,-0.4007941220610702,0
130149.44+130336.5,8056,57186,154,8.425691662364976,0.1555404207236605,46.798545344238754,0,0.23297459547253918,-999
093937.28+300925.2,4767,55946,272,9.404895445089881,0.030625187259384488,46.865076857142654,0,-0.6796976743484661,0
002144.14+233517.4,5114,55883,62,9.556089076673492,0.26345960747895264,46.88075190259226,0,-0.8152162604824725,10
074732.71+160518.3,5297,55913,936,9.323383562886342,0.04640195865331054,47.63631691900729,0,0.17305426971971183,-999
090603.04+553614.4,5362,56017,104,9.92327813967168,0.01761893501526537,47.59484875187599,0,-0.46830847419692573,-999
112058.31+054838.2,5404,56013,382,9.169123090122756,0.6306397644537682,47.005878798990125,0,-0.3031233775338703,0
142342.68+572410.5,5475,56011,434,8.954116332258941,0.32113421461969377,46.80892670278329,0,-0.2850687158768911,0
082123.54+555507.7,5770,56014,218,9.288440806490447,0.0800235251760627,46.9367677204937,0,-0.491552172397988,-999
093959.90+375434.5,6664,56383,557,9.83051649102766,0.13993587369075708,47.0040702639128,0,-0.966325313516098,-999
084445.62+112415.1,6692,56390,526,9.317685662755027,0.03204491288436334,47.06942186107899,0,-0.38814288807727243,0
111146.38+435748.3,6807,56429,490,10.339445309232218,0.028861842816871677,47.71786652482452,0,-0.7614578708089345,0
090040.58+470221.8,5364,56000,112,9.602439371883307,0.04391845118087321,47.1355891813791,0,-0.6067292769054423,0
101859.02+231735.4,5373,56010,596,9.250752206743966,0.0374988295242315,46.88701187965874,0,-0.5036194134864617,0
001601.40+271243.4,5705,56194,195,9.75224215415464,0.03236696637192857,47.0626114012834,0,-0.8295098392724808,0
092020.57+262042.7,6402,56334,234,9.28250808998353,0.023033702478026368,46.94350320560511,0,-0.4788839707796574,0
084959.73+261446.9,6431,56311,220,9.38942289429575,0.2002988612284925,46.84154705556946,0,-0.687754925127532,0
011034.18+312750.3,7833,57286,468,9.939698831800508,0.06037072911430341,47.41855925616425,0,-0.6610186620374955,0
025242.99-033339.4,8858,57450,788,10.116840382340893,0.20812888955274897,46.80349159635072,0,-1.4532278723914145,0
135755.70+035925.0,4377,55828,634,9.783660750681939,0.03164222521638323,46.97361112303455,0,-0.9499287140486264,0
140338.69+361942.2,5024,55854,530,9.794412211421275,0.029185952034277634,47.227988410951,0,-0.7063028868715141,0
081319.00+474317.7,5736,55984,110,10.042041643330693,0.08478932994567893,47.10926283808103,0,-1.0726578916509022,0
092004.54+011957.5,6408,56329,250,9.477741075236679,0.026642533856118186,47.00682974823763,0,-0.6107904134002898,0
021532.32-060340.6,6467,56270,446,9.736538106887801,0.19408155088979256,47.03616583784973,0,-0.8402513554393104,-999
093856.50+565719.6,6469,56328,510,9.479093862052244,0.0276333789678741,46.89817584825786,0,-0.7207971001956255,0
003848.48+320321.3,6603,56567,424,9.1794782677064,0.030008362365058366,46.76246363234661,0,-0.5568937217610302,0
100906.63+130208.9,6706,56385,766,9.240006323891892,0.22810356789458366,46.98197368519951,0,-0.39791172509361794,10
002209.90+033332.6,7044,56591,920,9.00634473030895,0.022740398095759527,47.176379314298394,0,0.030155497588205796,0
014243.88+072947.7,7825,57030,760,9.01694616590323,0.025878164496733736,47.00301635573618,0,-0.15380889656828958,-999
014354.33+044026.4,4668,56211,254,8.63750928024244,0.03163807009123234,46.936850421354706,0,0.15946205471102623,0
081402.66+145654.0,4869,55896,892,9.800283720657575,0.02354012335276852,47.52869507643461,0,-0.41146773062420483,0
075019.32+324314.7,5294,55922,560,8.532364244602924,0.07507317665341458,46.784105268389155,0,0.1118619373849919,0
142215.31+352814.7,5901,56039,136,9.0667411224725,0.46473321741853935,46.87276442466234,0,-0.3338557842113961,0
100743.10+335121.5,6678,56401,246,9.819882160797782,0.027148255663010216,47.34919760988355,0,-0.6105636373154741,-999
112127.71+383858.0,6840,56685,404,9.083999789021885,0.038682631549621906,46.91331721493281,0,-0.3105616604903131,0
095511.17+541654.4,7113,56711,122,9.373311759557879,0.10765786304808116,46.93385850120549,0,-0.5793323447536258,0
085230.86+551605.8,7387,57038,842,9.347573779129453,0.049253439907831875,46.81478528871038,0,-0.6726675768203096,-999
141328.00+374511.4,5045,56181,568,9.285570787459836,0.0356573245466642,47.3890907757794,0,-0.036359098081673584,0
113114.66+463457.9,6966,56748,185,9.627111955353595,0.2110644522924871,47.07398277677261,0,-0.6930082649822237,0
115551.13+595019.1,6975,56720,274,9.708891000149926,0.0598240067932225,46.91976738775682,0,-0.9290026987943439,0
094140.80+382942.0,7110,56746,81,8.649058978143932,0.05246662744959382,46.790061061153224,0,0.001122996608053339,0
133347.71+385332.8,4378,55853,796,9.544786317047343,0.02663938661008363,47.36528882679625,0,-0.31937657665232977,0
021850.69+050345.1,4608,55973,724,9.559580534689776,0.05979343429659794,47.25161702367826,0,-0.44784259741275717,0
132157.98+403211.7,4974,56038,963,9.40487261974027,0.22710336070766104,47.179232433314894,0,-0.36551927282661556,0
092725.29+064029.8,5372,55978,332,9.820231539045754,0.053000551371920876,47.11426214189622,0,-0.845848483550773,0
103712.09+592557.7,5455,56009,716,10.51138861696767,0.11882927287166171,47.10362597880568,0,-1.5476417245632277,10
103401.20+073349.5,5972,56334,658,9.451590928637625,0.09750833620455795,46.81894983567736,0,-0.7725201793615054,0
001833.43+192730.6,6252,56248,98,9.104532326877129,0.043088219186683166,46.85758190064143,0,-0.38682951263693977,0
100510.71+485527.6,6410,56336,100,9.72785669272932,0.03206278505680356,47.29927523633602,0,-0.5684605427945365,0
084442.27+221117.5,6442,56369,756,9.646871539298624,0.04499730608465213,46.97100687942125,0,-0.81574374627861,0
103437.25+492852.7,6487,56362,526,9.381956416060742,0.05308668040929624,46.891480064562884,0,-0.6303554378990964,0
102323.05+604636.1,6822,56711,62,9.118878894702158,0.40729746309159004,46.776796598435986,0,-0.48196138266741084,-999
012536.03+115040.6,7892,57333,278,9.674257869743593,0.0720922516225876,46.90289616522161,0,-0.9112407909232197,0
082118.54+451836.4,4841,55895,178,9.935098176302734,0.038784242537503684,47.51841589149987,0,-0.5565613712041025,0
085538.57+482028.4,6409,56306,321,9.092467836159535,0.040981516906505824,47.321649795253705,0,0.08930287269293105,0
124013.11+390833.8,5485,56063,80,9.742840072729964,0.06609228236762506,47.02390997336685,0,-0.8588091857643542,0
013350.68+150606.6,6605,56565,365,9.347538592815251,0.04592231218647378,47.073034108018646,0,-0.4143835711978438,0
112037.51+352950.3,6815,56419,672,9.265857384580293,0.08869740379365074,46.914257866258694,0,-0.49147860472283794,0
100246.18+545038.5,7084,56624,96,9.226237069100861,0.038745672450682556,46.894674111304234,0,-0.47144204419786645,0
001706.34+222737.0,7843,56902,154,9.882358202526316,0.0216953955517501,46.92074349325631,0,-1.101493795671244,-999
073927.61+305043.3,4469,55863,74,9.334375815699234,0.0333352840762545,46.96222490578634,0,-0.5120299963141302,0
101441.11+340346.0,4847,55931,320,9.544777418707245,0.019906213004304882,47.14250923689273,0,-0.5421472682157554,0
014816.34+152554.1,4869,55896,266,9.40711907365926,0.024041424556029246,47.25923536155287,0,-0.28776279850763065,-999
022342.52-092123.3,5313,55973,650,9.314803553776965,0.2538290112314398,46.781717555571376,0,-0.6729650846068279,0
093359.44+572923.3,5737,56381,120,9.657670936292705,0.054969301570698834,47.10437749623595,0,-0.6931725264579961,0
142400.00+545248.7,6117,56272,186,8.649855210149125,0.13273768285859827,46.73670380090941,0,-0.053030495640953766,-999
100904.41+085154.5,6661,56366,64,9.512181533632258,0.08372092540510051,47.270682075908184,0,-0.38137854412531363,0
101049.65+315131.5,7112,56666,881,9.018556538720992,0.08918339793077247,46.81325876553205,0,-0.3451768595901827,0
084843.80+011153.8,5340,56011,494,9.614022291025924,0.021573792889947558,47.149074015567145,0,-0.6048273618600178,0
100802.27+503025.8,5345,56010,838,9.593125005675525,0.04225267525710249,46.87802371788913,0,-0.8549803741876351,0
084600.96+562329.8,5890,56037,238,8.755119557319556,0.033000506097225706,46.85852518710532,0,-0.03647345661547352,0
121707.55+665042.4,6040,56101,576,8.912228065343806,0.17796572084230508,46.94660968322906,0,-0.10549746851598141,-999
100451.34+381806.4,6406,56330,626,9.649327084630821,0.07602511544754312,46.75666128267707,0,-1.0325448883549877,-999
084505.08+543758.9,6456,56339,868,10.007906833447064,0.1376304022752775,47.05660468284217,0,-1.0911812370061327,0
094415.77+161536.3,6677,56385,886,10.58277476486961,0.377394093775099,46.9335648563208,0,-1.789088994950049,10
093822.38+432658.7,6702,56381,572,9.04820865469887,0.03313758405170983,47.10088544120333,0,-0.08720229989677729,0
082325.02+394509.0,7282,56660,368,9.149051746120627,0.074145533393349,46.62534015571984,0,-0.6635906768020253,0
075741.35+222212.2,7447,56746,686,9.525396445104851,0.015348665663101977,47.26287522811882,0,-0.4024003033872675,0
012407.66+350956.2,4543,55888,900,9.511857183118659,0.028227611807015815,47.16657889785506,0,-0.4851573716648368,0
083716.17+612239.0,4787,55863,796,10.361603210998428,0.2801714853693003,47.15292762514229,0,-1.348554672257377,0
113244.49+384819.0,5426,55987,249,9.353861212397792,0.03516152305777391,46.94847547877346,0,-0.5452648200255706,0
123452.07+545546.0,6302,56565,778,10.197682345877894,0.04740298259094808,47.18451311456471,0,-1.153048317714424,10
110713.70+471217.4,6680,56420,820,9.656662730000942,0.2627021260788909,47.25822909874175,0,-0.5383127176604301,0
101957.60+375109.1,6684,56412,886,9.247029573335318,0.07928349684741669,46.78023711326407,0,-0.6066715464724856,0
095701.15+374730.1,7105,56740,164,9.542964975291634,0.01691952411628699,47.415413211193815,0,-0.26743085049905707,-999
024518.83-011409.0,7285,56991,212,9.201204858240189,0.09075036433115165,46.763250592841814,0,-0.5778333517996136,0
020039.12+254329.8,7305,56991,94,9.692175172522688,0.05915385372984629,46.91760109333118,0,-0.9144531655927485,0
140023.43+543205.4,6043,56096,606,8.831755612273538,0.09907165790382784,46.8986915093844,0,-0.07294318929037763,0
135304.61+434105.4,6122,56246,424,10.057001132272035,0.054560801823539,47.09498450895189,0,-1.1018957097213848,0
110508.82+423339.4,6486,56328,34,9.076500645397088,0.05601932667519952,46.70023693887399,0,-0.5161427929243346,-999
124118.59+582621.0,6720,56390,298,8.695517932650736,0.5799998829135292,47.566868729962906,0,0.731471710910931,0
080315.20+425802.0,4841,55895,818,9.395326180574259,0.07814497324282897,46.83388683668867,0,-0.7013184302868272,0
111541.03+335202.6,6008,56093,888,9.148748349399852,0.12249602437438753,47.2883044144139,0,-0.0003230213871906528,0
091737.25+370814.3,6418,56354,192,8.905880429989566,0.021933811369256283,46.897050148590104,0,-0.14870936780070046,0
105743.12+532231.4,6754,56414,494,8.715444623276596,0.05944213485328763,47.011111289745934,0,0.1557875800680985,0
102316.80+003550.3,6817,56455,714,10.407867621844682,0.029622940225226786,47.45712162061432,0,-1.0906250876315975,-999
104246.01+063512.4,6823,56687,506,9.043329491261462,0.04205981748937141,46.779664733438274,0,-0.4035438442244265,-999
101913.30+454838.5,7081,56684,26,9.480157460124595,0.05604127338815077,47.289446166543456,0,-0.3305903799823771,0
004149.93+024425.3,7152,56660,723,9.890140857124756,0.03863919565703888,47.11756153796848,0,-0.9124584055575174,0
090815.44+515932.1,8853,57459,735,-999.0,-999.0,46.88150848459198,0,-999.0,15
095430.50+501840.6,5373,56010,822,9.10074757376588,0.0718458736987531,47.094732452972295,0,-0.14589420719482327,-999
102544.85+521244.1,5435,55982,380,8.931307285023511,0.22105075416617778,47.09577823010632,0,0.024591858681569333,-999
075918.91+431931.2,5715,56657,144,9.018524164512687,0.07357476278093332,46.830389606099416,0,-0.3280136448145098,0
124313.52+484603.7,6127,56274,774,9.033558556500328,0.04013271074849128,46.973191507832645,0,-0.2002461350689213,0
085135.02+065018.8,6645,56398,428,9.790148948120734,0.08653781848218725,47.13071922466047,0,-0.7993088098615059,0
091453.69+054231.8,6695,56628,652,9.431758047697546,0.042280047960874007,46.97854562984739,0,-0.5930915042513957,0
105219.07+490312.7,6822,56711,18,9.474587928083182,0.05657645527252232,47.065038368946645,0,-0.5494286455377753,0
091547.25+311432.1,7085,56625,238,9.283163012636127,0.0443246968109785,46.95318152659441,0,-0.4698605724429524,0
004812.95+233904.9,7615,56977,987,8.993284013346592,0.04231868587841989,46.903552915107156,0,-0.22961018464067542,0
015709.69+225422.0,4461,55888,326,9.481255355704294,0.043119832177454936,47.02502439377166,0,-0.5961100483338734,0
103320.68+470905.1,5400,56308,870,9.64929516121567,0.04155646953673537,46.90818182308018,0,-0.880992424536732,0
005632.02+241753.1,5648,55923,674,9.084222707183907,0.02080911437636234,47.22407094868811,0,-3.0844897036607184e-05,0
095132.08+545827.3,5846,56017,808,9.141764017143949,0.05275049142429727,47.05575996392314,0,-0.22588313962205056,0
113628.79+473321.9,6747,56388,772,9.527555268384734,0.02743498879453986,47.12036321558237,0,-0.5470711392036006,0
113228.23+525328.8,5415,55982,544,8.855747128621204,0.04285280125948998,47.22421111521801,0,0.22858490019556918,-999
114036.27+293507.4,5460,56000,470,9.035580425917148,0.09171460269453113,46.95820337275784,0,-0.21725613956054368,0
141558.87+095245.1,5491,56034,569,7.765495793648018,1.3544080926984612,46.84382300188241,0,0.9384481218331562,-999
131536.29+362655.6,6166,56181,705,10.32719396852302,0.07165302474770538,46.779474175353506,0,-1.6875988795707517,-999
091923.64+253550.7,7385,56710,968,8.314504006909159,0.06286119820030894,46.734900885627106,0,0.28051779231670787,0
101419.50+492942.0,8825,57451,318,9.247990152198797,0.11307926922448913,46.807593098911425,0,-0.5802761396886106,0
130223.05+060632.4,7577,56944,287,10.390763273902998,0.031096697000984448,47.22900224951076,0,-1.3016401107934732,10
132417.21+290725.8,4381,55824,176,9.607551161379883,0.034165190706295104,47.113101334813244,0,-0.6343289129678774,0
121410.08+545819.5,5056,55921,642,9.343604280903133,0.060155371345286215,46.89761781373491,0,-0.5858655535694608,0
111503.03+521824.8,5438,56002,842,8.569140405470236,0.025449864010613586,46.85424237757053,0,0.14522288569905392,0
115538.08+401247.3,5462,55978,570,8.711763328319446,0.41931184650191083,46.94091581427478,0,0.08927339955409673,0
103244.54+453759.7,5972,56334,168,9.040010857357592,0.03272252427048108,46.696718811224926,0,-0.4831711325339043,0
105557.59+610325.5,6004,56066,322,9.62543341240243,0.06668196360132798,47.05067559863156,0,-0.7146369001721118,0
132032.32+274718.6,6132,56267,844,9.54298436706047,0.043499722458272244,46.900907526053764,0,-0.7819559274079443,0
105521.98+583832.9,6492,56362,400,8.983214659747997,0.0229079931693303,47.034759022183266,0,-0.08833472396596967,0
134742.74+514750.6,6806,56419,700,9.397850024372072,0.10677935595785336,46.92679175591541,0,-0.6109373548579013,0
000750.33+265818.4,6882,56541,270,9.372535860588572,0.05665800740342757,46.85077773660805,0,-0.661637210381759,0
092210.95+583512.6,7093,56657,230,9.26318478619405,0.037180649599066445,46.78301718922926,0,-0.6200466833660255,0
142234.46+525838.0,8056,57186,751,9.778076888496685,0.136613759303366,47.00152763516107,0,-0.9164283397368553,0
075118.29+323704.2,7288,57039,842,9.353779427759125,0.0496266819415351,46.72669012471339,0,-0.7669683894469711,0
091539.21+472611.9,7095,56625,508,9.700932231209944,0.036340629462050245,47.03707832975793,0,-0.8037329878532502,0
014201.80-041042.6,7856,57260,582,9.56375940792004,0.04332920180260022,46.97737042217542,0,-0.7262680721458602,0
084107.24+333921.7,8171,57135,140,9.163321304856241,0.02000216383891843,47.24982907079895,0,-0.05337132045852767,0
023606.94-003308.5,5323,55957,936,10.033960710863187,0.09710767841138508,47.13122672227961,0,-1.0426130749848197,-999
103249.48+604826.2,5402,55927,658,9.36330343310847,0.030354718423693812,46.590853936573176,0,-0.9123285829365334,0
085806.54+482105.5,6448,56365,694,9.504026596925083,0.18400352029362377,46.99371857722576,0,-0.6501871061005585,0
113415.21+392826.0,6822,56711,984,9.52084945520954,0.1949224521392379,46.84393454644161,0,-0.8167939951691691,0
012345.83-033228.4,7835,56986,755,8.93079844787366,0.04169032102596595,46.952426728934164,0,-0.11825080534073436,0
110327.99+381622.7,8495,57481,766,8.70960967555481,0.07132903878337715,46.70356722735447,0,-0.14592153460158047,0
021339.48-042456.4,4644,55922,27,8.823145815184434,0.046416449894370736,47.10463180657318,0,0.14160690498750828,0
100401.64+471632.6,5388,55983,896,9.060530681880977,0.18329975318623648,46.574437920367565,0,-0.6259718479146504,-999
130019.57+520706.7,5483,56017,61,10.015967420478852,0.13352108902829163,47.172386126156624,0,-0.9834603807234662,-999
140148.46+573248.5,6033,56069,932,8.997060696480187,0.03657235194731241,47.195439702484194,0,0.05849991960276835,0
104932.90+382023.9,6628,56366,537,9.632186418475094,0.024180636494613165,47.40491650021535,0,-0.3671490046609823,0
112434.35+392432.6,6840,56685,286,8.505472139693659,0.06514578228672119,46.79742652481543,0,0.15207529872053083,0
