# 	Wavelength	 Divided_Spectra	 Divided_Error
1.083868301568744755e+03 8.675947196467617140e-01 1.005304358058879272e-01
1.084117615072999570e+03 1.024669117001335561e+00 1.131583285494525831e-01
1.084367472336260562e+03 1.163701872795238179e+00 1.267916232795978648e-01
1.084617057720018465e+03 1.153037396498586720e+00 1.280817551792202413e-01
1.084867186862782319e+03 1.074310363926639589e+00 1.210291765836018496e-01
1.085116772246540222e+03 1.193341166607798431e+00 1.310007528066801652e-01
1.085366901389304303e+03 1.163411561528122418e+00 1.307101923996272508e-01
1.085616486773062206e+03 1.232860074952770946e+00 1.325351552783876896e-01
1.085866344036323198e+03 1.277895793134534941e+00 1.364156002572189386e-01
1.086116745058589913e+03 1.243958869977903836e+00 1.421571508186566801e-01
1.086366602321850905e+03 1.251718597867650162e+00 1.440890692574546827e-01
1.086617003344117848e+03 1.252959096641733439e+00 1.445725456667572850e-01
1.086867132486881928e+03 1.153687537669789487e+00 1.497583450691798435e-01
1.087117805388651732e+03 1.077631751152213990e+00 1.622887654753884801e-01
1.087367934531415585e+03 1.006377877150702149e+00 1.483544329195168598e-01
1.087617791794676577e+03 1.127426132105518786e+00 1.572527814858572515e-01
1.087868736575949470e+03 1.408448067590964969e+00 1.963469458437198389e-01
1.088118865718713323e+03 1.581844970846756793e+00 2.031449835470587328e-01
1.088369810499986215e+03 1.468762096148973351e+00 1.688645252565506016e-01
1.088620211522253385e+03 1.183283249068624476e+00 1.333897098669896142e-01
1.088871428183029366e+03 1.069584534452709734e+00 1.169596094656647489e-01
1.089121829205296081e+03 1.031078798717577127e+00 1.064942491287363957e-01
1.089372502107066111e+03 9.021326005790737401e-01 1.000786445848806799e-01
1.089623718767842092e+03 1.041477864223278260e+00 1.091040598307302795e-01
1.089874391669611896e+03 1.196756256258719731e+00 1.306683584141598020e-01
1.090125608330387877e+03 1.539781295119935667e+00 1.840354547085819858e-01
1.090376281232157908e+03 1.547223212721414498e+00 2.048586795061399790e-01
1.090627769772436750e+03 1.532418167974461287e+00 2.076078448064724302e-01
1.090878714553709642e+03 2.338304837614121556e+00 3.344828647505497798e-01
1.091129659334982762e+03 1.853905684445127378e+00 2.653424284939329691e-01
1.091381147875261604e+03 1.705183545492294783e+00 2.212374805046821158e-01
1.091632364536037585e+03 1.548699122898662406e+00 1.892738395751420999e-01
1.091884124955819516e+03 1.273029078894778232e+00 1.535507903597790047e-01
1.092135341616595497e+03 1.140210642502665239e+00 1.305044829452305932e-01
1.092387102036377428e+03 1.301842813797492004e+00 1.414734626146645080e-01
