,Spectra Name,Redshift,SNR
440,spec-7770-58044-0260-dered.dr16,1.9405,20.47634
441,spec-5455-56009-0854-dered.dr16,1.94053,26.31781
442,spec-5788-56255-0852-dered.dr16,1.94289,21.57643
443,spec-5973-56067-0324-dered.dr16,1.94254,23.60514
444,spec-6986-56717-0050-dered.dr16,1.941,38.00228
445,spec-11079-58485-0356-dered.dr16,1.9411,13.44374
446,spec-7617-56949-0741-dered.dr16,1.93996,18.26865
447,spec-7617-56949-0146-dered.dr16,1.93961,23.12085
448,spec-11280-58430-0246-dered.dr16,1.9418,17.30337
449,spec-5401-55949-0922-dered.dr16,1.94183,18.31563
450,spec-5487-55982-0196-dered.dr16,1.9466,36.53776
451,spec-5851-56075-0014-dered.dr16,1.93508,16.89116
452,spec-6457-56330-0008-dered.dr16,1.94602,21.66833
453,spec-6457-56330-0088-dered.dr16,1.94085,14.47432
454,spec-6476-56358-0882-dered.dr16,1.94336,21.97112
455,spec-6750-56367-0811-dered.dr16,1.94396,14.0979
456,spec-7031-56449-0331-dered.dr16,1.943654,14.2511
457,spec-9604-58133-0466-dered.dr16,1.9423,12.32492
458,spec-7900-57358-0311-dered.dr16,1.9485,20.44635
459,spec-11313-58426-0918-dered.dr16,1.9427,14.44743
460,spec-7633-56931-0908-dered.dr16,1.94704,17.36772
461,spec-8819-57450-0569-dered.dr16,1.94668,14.55898
462,spec-5343-55999-0449-dered.dr16,1.943,19.43021
463,spec-5352-56269-0942-dered.dr16,1.94786,23.43386
464,spec-5376-55987-0906-dered.dr16,1.94548,16.80387
465,spec-5484-56039-0334-dered.dr16,1.94527,16.51275
466,spec-5858-56063-0996-dered.dr16,1.94352,18.33973
467,spec-6005-56090-0364-dered.dr16,1.94399,23.03341
468,spec-6815-56419-0837-dered.dr16,1.939967,14.48707
469,spec-8749-57684-0377-dered.dr16,1.943,27.9678
470,spec-8843-57423-0354-dered.dr16,1.943,17.96041
471,spec-7670-57328-0858-dered.dr16,1.94364,16.22782
472,spec-10478-58171-0431-dered.dr16,1.9432,17.33643
473,spec-11295-58456-0020-dered.dr16,1.9435,19.58953
474,spec-11281-58424-0910-dered.dr16,1.944,16.46351
475,spec-5190-56077-0120-dered.dr16,1.94664,14.4623
476,spec-5416-56002-0502-dered.dr16,1.939782,38.65038
477,spec-5984-56337-0010-dered.dr16,1.94587,16.71136
478,spec-6686-56389-0170-dered.dr16,1.94764,17.1338
479,spec-7081-56684-0034-dered.dr16,1.941154,18.71822
480,spec-7307-56720-0793-dered.dr16,1.9492,17.91952
481,spec-7659-57060-0302-dered.dr16,1.944,15.61619
482,spec-9155-58043-0237-dered.dr16,1.944,16.23677
483,spec-7629-56988-0700-dered.dr16,1.94878,19.50128
484,spec-7662-57358-0061-dered.dr16,1.94217,16.20096
485,spec-7627-56933-0788-dered.dr16,1.94828,15.81914
486,spec-8739-57645-0922-dered.dr16,1.9449,22.78059
487,spec-5169-56045-0964-dered.dr16,1.94309,11.75175
488,spec-5187-56074-0092-dered.dr16,1.94424,35.5062
489,spec-5318-55983-0526-dered.dr16,1.94876,17.43707
490,spec-5372-55978-0334-dered.dr16,1.9474,18.07184
491,spec-5398-56011-0514-dered.dr16,1.94568,13.34548
492,spec-5473-56033-0023-dered.dr16,1.941842,18.37901
493,spec-6028-56102-0444-dered.dr16,1.94799,25.22285
494,spec-6486-56328-0296-dered.dr16,1.943304,19.94349
495,spec-6645-56398-0618-dered.dr16,1.94353,33.93084
496,spec-6786-56448-0908-dered.dr16,1.94813,31.38969
497,spec-8878-57785-0367-dered.dr16,1.945,13.6186
498,spec-7668-57579-0337-dered.dr16,1.9451,18.16578
499,spec-7617-56949-0122-dered.dr16,1.9509,21.62612
500,spec-7867-57003-0522-dered.dr16,1.94929,13.2092
501,spec-11061-58428-0072-dered.dr16,1.9457,21.49591
502,spec-7405-57134-0231-dered.dr16,1.947992,20.58245
503,spec-7580-56955-0096-dered.dr16,1.94887,16.11277
504,spec-8388-57488-0197-dered.dr16,1.9478,14.74873
505,spec-7608-56945-0504-dered.dr16,1.95168,25.79795
506,spec-5063-55831-0673-dered.dr16,1.94709,14.94037
507,spec-5434-56033-0334-dered.dr16,1.946,19.53479
508,spec-5897-56042-0440-dered.dr16,1.9512,20.18878
509,spec-6664-56383-0538-dered.dr16,1.94747,22.60401
510,spec-7853-56988-0422-dered.dr16,1.94413,10.78473
511,spec-9411-58070-0273-dered.dr16,1.9461,28.83305
512,spec-11375-58426-0770-dered.dr16,1.9462,11.82643
513,spec-8758-58139-0174-dered.dr16,1.9463,23.55899
514,spec-8866-57457-0136-dered.dr16,1.953452,20.14145
515,spec-7869-57012-0726-dered.dr16,1.9466,16.49611
516,spec-11106-58511-0044-dered.dr16,1.9467,14.52822
517,spec-4980-56048-0380-dered.dr16,1.95061,15.9518
518,spec-5173-56046-0152-dered.dr16,1.95255,14.90302
519,spec-5299-55927-0640-dered.dr16,1.94575,16.82948
520,spec-5328-55982-0332-dered.dr16,1.94903,15.73215
521,spec-5352-56269-0598-dered.dr16,1.95603,27.59911
522,spec-5778-56328-0302-dered.dr16,1.95233,36.65537
523,spec-5782-56272-0645-dered.dr16,1.947,29.57814
524,spec-5871-56041-0514-dered.dr16,1.94843,18.00343
525,spec-6011-56103-0384-dered.dr16,1.94809,16.29129
526,spec-6459-56273-0762-dered.dr16,1.9497,20.18631
527,spec-11341-58428-0842-dered.dr16,1.9472,23.71433
528,spec-7870-57016-0922-dered.dr16,1.94962,39.2232
529,spec-7895-57659-0296-dered.dr16,1.9476,16.77427
530,spec-7835-56986-0844-dered.dr16,1.963909,24.88371
531,spec-7865-56955-0794-dered.dr16,1.9479,22.75979
532,spec-5178-56246-0764-dered.dr16,1.94807,14.99967
533,spec-5315-55978-0523-dered.dr16,1.95034,24.22904
534,spec-5471-56034-0812-dered.dr16,1.949687,17.74095
535,spec-5862-56045-0414-dered.dr16,1.94541,45.71076
536,spec-6017-56075-0156-dered.dr16,1.949327,15.32115
537,spec-6059-56093-0114-dered.dr16,1.944698,18.08551
538,spec-6674-56416-0218-dered.dr16,1.94833,12.67874
539,spec-7081-56684-0906-dered.dr16,1.95204,12.91675
540,spec-8171-57135-0694-dered.dr16,1.945591,22.82864
541,spec-8822-58167-0346-dered.dr16,1.9481,12.20739
542,spec-7693-57361-0842-dered.dr16,1.95509,17.93039
543,spec-8067-58253-0384-dered.dr16,1.9482,27.46046
544,spec-9178-58081-0515-dered.dr16,1.9486,17.59839
545,spec-7751-58081-0896-dered.dr16,1.9488,20.48412
546,spec-8056-57186-0198-dered.dr16,1.95323,13.14125
547,spec-5157-55923-0562-dered.dr16,1.95207,22.71688
548,spec-5799-56325-0522-dered.dr16,1.95227,15.1154
549,spec-6003-56311-0533-dered.dr16,1.95013,12.93261
550,spec-6406-56330-0424-dered.dr16,1.95235,12.82871
551,spec-7870-57016-0020-dered.dr16,1.96302,31.97599
552,spec-9204-57712-0914-dered.dr16,1.949,21.80563
553,spec-11059-58515-0054-dered.dr16,1.9496,16.45563
554,spec-8739-57645-0310-dered.dr16,1.9496,11.12408
555,spec-10452-58138-0742-dered.dr16,1.9497,15.77798
556,spec-11296-58425-0311-dered.dr16,1.9498,22.99496
557,spec-8391-57511-0560-dered.dr16,1.95072,13.59722
558,spec-5205-56040-0450-dered.dr16,1.94969,27.13223
559,spec-5331-55976-0222-dered.dr16,1.95237,21.9747
560,spec-5432-56008-0966-dered.dr16,1.94512,15.27159
561,spec-5475-56011-0110-dered.dr16,1.94954,17.36568
562,spec-5766-56248-0284-dered.dr16,1.94743,11.75421
563,spec-5778-56328-0462-dered.dr16,1.95042,18.06356
564,spec-6439-56358-0009-dered.dr16,1.95,26.6778
565,spec-6515-56536-0019-dered.dr16,1.95111,12.27081
566,spec-6634-56367-0349-dered.dr16,1.95108,16.22981
567,spec-6693-56384-0496-dered.dr16,1.94063,33.07236
568,spec-7598-56956-0109-dered.dr16,1.94742,19.82417
569,spec-7720-58101-0458-dered.dr16,1.95,12.82931
570,spec-4980-56048-0462-dered.dr16,1.95068,17.52071
571,spec-5332-55981-0056-dered.dr16,1.94671,17.03849
572,spec-5389-55953-0872-dered.dr16,1.95141,40.1186
573,spec-5419-55983-0671-dered.dr16,1.95127,14.60693
574,spec-5476-55986-0874-dered.dr16,1.95274,23.19478
575,spec-5480-56001-0152-dered.dr16,1.95302,14.34318
576,spec-5808-56325-0324-dered.dr16,1.95314,34.82801
577,spec-5886-56034-0102-dered.dr16,1.95243,17.1784
578,spec-7743-58107-0456-dered.dr16,1.951,18.12393
579,spec-7638-56981-0282-dered.dr16,1.96289,23.68838
580,spec-9425-58112-0144-dered.dr16,1.9516,16.27611
581,spec-5316-55955-0552-dered.dr16,1.95074,12.32065
582,spec-5388-55983-0892-dered.dr16,1.95205,17.18818
583,spec-5394-56001-0714-dered.dr16,1.9526,14.98561
584,spec-5801-56328-0296-dered.dr16,1.9555,13.16893
585,spec-6049-56091-0368-dered.dr16,1.95495,17.03486
586,spec-6464-56309-0681-dered.dr16,1.94893,15.46865
587,spec-6707-56383-0226-dered.dr16,1.95162,15.87408
588,spec-7086-56658-0619-dered.dr16,1.95325,15.75274
589,spec-7648-57329-0673-dered.dr16,1.96165,14.23345
590,spec-7659-57060-0366-dered.dr16,1.95977,31.34352
591,spec-7583-56958-0632-dered.dr16,1.95582,24.9462
592,spec-7674-57359-0076-dered.dr16,1.97378,17.73102
593,spec-7648-57329-0507-dered.dr16,1.9525,14.48812
594,spec-8288-57419-0250-dered.dr16,1.94829,15.45616
595,spec-10912-58253-0818-dered.dr16,1.9526,15.11603
596,spec-7646-57570-0820-dered.dr16,1.9526,26.76192
597,spec-7855-57011-0407-dered.dr16,1.9636,13.57488
598,spec-8365-57450-0276-dered.dr16,1.95461,17.29103
599,spec-5168-56035-0196-dered.dr16,1.95614,17.74163
600,spec-5357-55956-0648-dered.dr16,1.95654,25.11374
601,spec-5402-55927-0186-dered.dr16,1.95146,19.43461
602,spec-5877-56041-0624-dered.dr16,1.95549,18.18987
603,spec-5970-56046-0266-dered.dr16,1.95398,16.86242
604,spec-6493-56338-0108-dered.dr16,1.9543,16.79147
605,spec-6749-56370-0836-dered.dr16,1.950762,24.42057
606,spec-7115-56667-0248-dered.dr16,1.95068,18.9474
607,spec-7660-57357-0794-dered.dr16,1.95584,23.65646
608,spec-7832-56904-0513-dered.dr16,1.96029,24.51869
609,spec-8386-57518-0948-dered.dr16,1.953,18.38769
610,spec-9198-57713-0540-dered.dr16,1.9531,18.2766
611,spec-11634-58484-0744-dered.dr16,1.9536,20.97359
612,spec-11397-58522-0780-dered.dr16,1.9538,29.00652
613,spec-4533-55855-0425-dered.dr16,1.956837,21.38066
614,spec-5377-55957-0578-dered.dr16,1.95787,17.87148
615,spec-5379-55986-0828-dered.dr16,1.95408,15.94591
616,spec-5406-55955-0918-dered.dr16,1.95315,14.69752
617,spec-5458-56011-0560-dered.dr16,1.95358,29.81654
618,spec-5720-56602-0046-dered.dr16,1.95182,14.46727
619,spec-5769-56246-0054-dered.dr16,1.95589,18.30023
620,spec-5984-56337-0126-dered.dr16,1.95528,21.10612
621,spec-6015-56096-0550-dered.dr16,1.95524,33.64725
622,spec-7387-57038-0232-dered.dr16,1.94978,11.68505
623,spec-7629-56988-0201-dered.dr16,1.95729,19.69639
624,spec-7723-58430-0096-dered.dr16,1.9541,14.1961
625,spec-11308-58426-0153-dered.dr16,1.9544,19.1817
626,spec-8756-57687-0021-dered.dr16,1.9547,17.02245
627,spec-9339-57692-0966-dered.dr16,1.9547,28.46811
628,spec-5199-56067-0935-dered.dr16,1.95712,17.30738
629,spec-5211-56002-0540-dered.dr16,1.95937,22.97389
630,spec-5292-55926-0680-dered.dr16,1.9516,18.71791
631,spec-5363-55956-0265-dered.dr16,1.95354,27.19141
632,spec-5371-55976-0154-dered.dr16,1.95581,16.63363
633,spec-5771-56011-0210-dered.dr16,1.95565,17.98441
634,spec-5846-56017-0892-dered.dr16,1.95757,19.81648
635,spec-5895-56046-0644-dered.dr16,1.95326,15.68955
636,spec-5985-56089-0698-dered.dr16,1.95678,15.45773
637,spec-6663-56338-0693-dered.dr16,1.957756,18.48607
638,spec-7095-56625-0618-dered.dr16,1.95597,13.37896
639,spec-7169-56628-0486-dered.dr16,1.9574,12.75358
640,spec-9146-58042-0194-dered.dr16,1.955,18.54648
641,spec-9177-58044-0117-dered.dr16,1.9551,15.01685
642,spec-10460-58161-0890-dered.dr16,1.9553,21.42384
643,spec-10469-58133-0855-dered.dr16,1.9553,14.62893
644,spec-7664-57367-0376-dered.dr16,1.95878,15.35386
645,spec-7720-58101-0828-dered.dr16,1.9554,21.36082
646,spec-11649-58514-0493-dered.dr16,1.956,15.7629
647,spec-5391-56000-0440-dered.dr16,1.95511,15.91362
648,spec-5418-56037-0321-dered.dr16,1.95575,23.20286
649,spec-5846-56017-0234-dered.dr16,1.95778,27.71875
650,spec-5981-56340-0842-dered.dr16,1.96003,21.08241
651,spec-5986-56328-0920-dered.dr16,1.9582,23.99319
652,spec-9561-57809-0806-dered.dr16,1.956,33.49832
653,spec-7724-58434-0128-dered.dr16,1.9561,16.94878
654,spec-7742-58076-0708-dered.dr16,1.9561,17.80877
655,spec-7632-56987-0832-dered.dr16,1.95323,14.40095
656,spec-11075-58451-0178-dered.dr16,1.9565,14.05891
657,spec-9571-57808-0241-dered.dr16,1.9566,15.9134
658,spec-7586-57186-0871-dered.dr16,1.962284,13.7673
659,spec-7913-57333-0802-dered.dr16,1.96551,19.86575
660,spec-5163-55889-0604-dered.dr16,1.95782,21.6392
661,spec-5196-55831-0292-dered.dr16,1.956577,22.46835
662,spec-5768-56017-0355-dered.dr16,1.95846,15.90165
663,spec-5795-56298-0968-dered.dr16,1.96075,24.89358
664,spec-5850-56042-0183-dered.dr16,1.957,22.74997
665,spec-5862-56045-0206-dered.dr16,1.96103,27.10355
666,spec-5883-56033-0394-dered.dr16,1.95749,20.24849
667,spec-6057-56099-0944-dered.dr16,1.96064,19.70909
668,spec-6634-56367-0157-dered.dr16,1.95365,12.30799
669,spec-6740-56401-0139-dered.dr16,1.95744,14.92667
670,spec-7032-56471-0187-dered.dr16,1.96043,17.93203
671,spec-7238-56660-0177-dered.dr16,1.95877,23.09109
672,spec-8160-57071-0326-dered.dr16,1.97154,11.84589
673,spec-7631-57279-0160-dered.dr16,1.9597,16.78309
674,spec-9627-58132-0137-dered.dr16,1.9574,23.62118
675,spec-10444-58143-0642-dered.dr16,1.9578,14.09564
676,spec-7893-57286-0042-dered.dr16,1.9578,16.6337
677,spec-8374-57783-0114-dered.dr16,1.9579,13.17447
678,spec-5468-56014-0968-dered.dr16,1.9598,23.59095
679,spec-5878-56033-0620-dered.dr16,1.95997,20.51193
680,spec-6632-56366-0838-dered.dr16,1.95634,14.63398
681,spec-7098-56661-0468-dered.dr16,1.961256,19.9816
682,spec-7445-56720-0218-dered.dr16,1.95418,13.49139
683,spec-7648-57329-0852-dered.dr16,1.96349,16.18602
684,spec-8225-57375-0694-dered.dr16,1.948109,14.20133
685,spec-8299-57346-0079-dered.dr16,1.96123,55.81406
686,spec-9563-58070-0565-dered.dr16,1.9581,13.50674
687,spec-11287-58429-0020-dered.dr16,1.9582,20.68113
688,spec-5350-56009-0380-dered.dr16,1.96293,21.48541
689,spec-5371-55976-0510-dered.dr16,1.961254,28.45258
690,spec-5420-56009-0140-dered.dr16,1.959,20.8244
691,spec-7582-56960-0652-dered.dr16,1.96413,41.41947
692,spec-11554-58456-0702-dered.dr16,1.9597,10.31989
693,spec-9169-58069-0421-dered.dr16,1.9599,16.63488
694,spec-5361-55973-0364-dered.dr16,1.962023,23.33925
695,spec-5780-56274-0121-dered.dr16,1.95613,18.72886
696,spec-5786-56251-0190-dered.dr16,1.958861,14.38649
697,spec-6172-56269-0422-dered.dr16,1.96207,16.37623
698,spec-6623-56367-0396-dered.dr16,1.95921,20.02192
699,spec-6737-56365-0072-dered.dr16,1.959976,17.35866
700,spec-6838-56429-0936-dered.dr16,1.96281,14.40985
701,spec-6969-56420-0021-dered.dr16,1.95965,16.25492
702,spec-7083-56722-0094-dered.dr16,1.95825,16.59195
703,spec-7581-57195-0724-dered.dr16,1.95991,16.72742
704,spec-7605-56949-0135-dered.dr16,1.9601,15.01949
705,spec-11376-58430-0530-dered.dr16,1.9605,13.63263
706,spec-7660-57357-0400-dered.dr16,1.95912,13.10518
707,spec-11125-58433-0912-dered.dr16,1.9608,13.00743
708,spec-7635-56979-0936-dered.dr16,1.96527,16.9384
709,spec-4835-56016-0738-dered.dr16,1.958163,25.41633
710,spec-5986-56328-0703-dered.dr16,1.96102,17.7422
711,spec-7059-56592-0940-dered.dr16,1.96468,22.15025
712,spec-7088-56657-0050-dered.dr16,1.95693,44.78859
713,spec-7118-56686-0156-dered.dr16,1.95988,18.24342
714,spec-7316-56710-0086-dered.dr16,1.96035,11.26264
715,spec-8741-57390-0299-dered.dr16,1.96199,15.98885
716,spec-7674-57359-0340-dered.dr16,1.96412,13.51578
717,spec-4688-56008-0720-dered.dr16,1.962,13.86533
718,spec-5039-56220-0216-dered.dr16,1.963,15.39771
719,spec-5797-56273-0400-dered.dr16,1.96312,14.39426
720,spec-5808-56325-0928-dered.dr16,1.962,19.69902
721,spec-5878-56033-0594-dered.dr16,1.96421,39.25947
722,spec-5890-56037-0798-dered.dr16,1.96144,24.09057
723,spec-6191-56248-0844-dered.dr16,1.96315,23.33342
724,spec-6786-56448-0209-dered.dr16,1.96308,14.73997
725,spec-7599-56955-0708-dered.dr16,1.9695,21.05241
726,spec-8490-57104-0402-dered.dr16,1.965507,21.49454
727,spec-7579-56954-0892-dered.dr16,1.96524,34.59007
728,spec-7651-57654-0906-dered.dr16,1.9622,16.34274
729,spec-8518-58193-0221-dered.dr16,1.9623,15.69176
730,spec-7721-57360-0390-dered.dr16,1.9627,13.45116
731,spec-7904-57358-0054-dered.dr16,1.9657,26.6173
732,spec-10467-58138-0716-dered.dr16,1.9628,27.7218
733,spec-7748-58396-0918-dered.dr16,1.9629,17.9201
734,spec-5156-55925-0592-dered.dr16,1.96487,20.72959
735,spec-5324-55947-0764-dered.dr16,1.963,15.15235
736,spec-5402-55927-0802-dered.dr16,1.96077,15.67897
737,spec-5891-56034-0724-dered.dr16,1.96132,14.50262
738,spec-5981-56340-0704-dered.dr16,1.962646,14.52004
739,spec-6628-56366-0152-dered.dr16,1.962943,20.05927
740,spec-6629-56365-0072-dered.dr16,1.9629,20.03744
741,spec-6642-56396-0488-dered.dr16,1.96405,18.29317
742,spec-6688-56412-0358-dered.dr16,1.96604,16.44615
743,spec-7030-56448-0216-dered.dr16,1.963852,16.04549
744,spec-7031-56449-0759-dered.dr16,1.96551,13.05497
745,spec-7583-56958-0233-dered.dr16,1.96602,14.90897
746,spec-7652-57579-0176-dered.dr16,1.9631,22.87443
747,spec-9177-58044-0807-dered.dr16,1.9631,21.64733
748,spec-11308-58426-0847-dered.dr16,1.9632,20.80835
749,spec-8753-57373-0060-dered.dr16,1.97461,18.84194
750,spec-7656-57338-0037-dered.dr16,1.9681,15.82212
751,spec-8195-57391-0812-dered.dr16,1.96427,26.91111
752,spec-10912-58253-0191-dered.dr16,1.9638,12.7414
753,spec-9565-58127-0499-dered.dr16,1.9639,12.9944
754,spec-5163-55889-0762-dered.dr16,1.9696,24.7071
755,spec-5295-55978-0360-dered.dr16,1.96514,13.71697
756,spec-5977-56098-0322-dered.dr16,1.96994,34.21573
757,spec-6052-56092-0157-dered.dr16,1.96165,16.30759
758,spec-6143-56267-0046-dered.dr16,1.96606,13.75913
759,spec-7102-56666-0720-dered.dr16,1.96922,14.93479
760,spec-11347-58440-0707-dered.dr16,1.9644,21.25009
761,spec-9607-58085-0204-dered.dr16,1.9646,19.54339
762,spec-8414-57846-0880-dered.dr16,1.9647,15.66523
763,spec-10286-58084-0480-dered.dr16,1.9649,13.26752
764,spec-5288-55865-0824-dered.dr16,1.96508,17.25347
765,spec-5392-56010-0772-dered.dr16,1.970565,23.91144
766,spec-5438-56002-0280-dered.dr16,1.963924,35.22403
767,spec-5862-56045-0148-dered.dr16,1.9702,25.26905
768,spec-5866-56035-0292-dered.dr16,1.96297,22.39714
769,spec-5884-56046-0404-dered.dr16,1.96711,19.86769
770,spec-5978-56073-0666-dered.dr16,1.9631,28.13423
771,spec-6681-56419-0660-dered.dr16,1.966666,14.76267
772,spec-7675-57327-0876-dered.dr16,1.968114,19.18468
773,spec-7695-57654-0403-dered.dr16,1.965,18.54773
774,spec-7914-57331-0019-dered.dr16,1.965,54.14149
775,spec-9356-57809-0060-dered.dr16,1.965,15.49809
776,spec-7669-57329-0158-dered.dr16,1.98042,22.70543
777,spec-8735-58133-0406-dered.dr16,1.9654,18.70662
778,spec-8875-57779-0097-dered.dr16,1.9654,15.77758
779,spec-10913-58256-0443-dered.dr16,1.9655,18.15929
780,spec-7852-56987-0770-dered.dr16,1.98617,18.12168
781,spec-9166-58051-0615-dered.dr16,1.9656,35.39845
782,spec-5187-56074-0186-dered.dr16,1.970498,27.04133
783,spec-5199-56067-0315-dered.dr16,1.97167,31.86496
784,spec-5488-56013-0122-dered.dr16,1.96536,16.466
785,spec-5800-56279-0444-dered.dr16,1.9698,21.58124
786,spec-5852-56034-0196-dered.dr16,1.97158,14.24391
787,spec-6004-56066-0472-dered.dr16,1.96416,14.0471
788,spec-6063-56098-0372-dered.dr16,1.9703,15.58905
789,spec-6488-56364-0662-dered.dr16,1.96588,24.73439
790,spec-7413-56769-0026-dered.dr16,1.96859,14.48814
791,spec-8491-57488-0289-dered.dr16,1.96712,14.52778
792,spec-10478-58171-0069-dered.dr16,1.9661,16.90928
793,spec-7680-58131-0804-dered.dr16,1.9662,16.40277
794,spec-11278-58395-0474-dered.dr16,1.9663,15.61653
795,spec-7686-57015-0066-dered.dr16,1.97203,17.55671
796,spec-4392-55833-0470-dered.dr16,1.9665,22.73127
797,spec-7596-56945-0378-dered.dr16,1.9667,14.43772
798,spec-11341-58428-0486-dered.dr16,1.967,15.35901
799,spec-5047-55833-0590-dered.dr16,1.96474,14.06175
800,spec-5148-56220-0896-dered.dr16,1.967,22.00801
801,spec-5396-55947-0898-dered.dr16,1.967649,19.6614
802,spec-5461-56018-0610-dered.dr16,1.9635,19.03512
803,spec-6043-56096-0292-dered.dr16,1.97029,14.16231
804,spec-6832-56426-0384-dered.dr16,1.965778,18.65804
805,spec-9163-58043-0570-dered.dr16,1.9671,22.69717
806,spec-8420-58197-0770-dered.dr16,1.9673,24.33066
807,spec-11077-58433-0236-dered.dr16,1.9674,13.84937
808,spec-11287-58429-0782-dered.dr16,1.9675,20.8411
809,spec-9179-57682-0878-dered.dr16,1.9676,14.67717
810,spec-7656-57338-0352-dered.dr16,1.9677,12.35498
811,spec-10473-58142-0338-dered.dr16,1.9678,12.96669
812,spec-10248-58220-0140-dered.dr16,1.9679,13.6859
813,spec-5047-55833-0554-dered.dr16,1.97178,18.95476
814,spec-5197-55828-0811-dered.dr16,1.97072,25.2014
815,spec-5450-55986-0032-dered.dr16,1.968,28.06844
816,spec-5483-56017-0034-dered.dr16,1.968,18.70891
817,spec-5488-56013-0262-dered.dr16,1.96677,22.28801
818,spec-5792-56269-0713-dered.dr16,1.9665,19.048
819,spec-5891-56034-0342-dered.dr16,1.96839,18.45635
820,spec-6009-56313-0298-dered.dr16,1.96569,22.8961
821,spec-6636-56367-0806-dered.dr16,1.96597,34.35247
822,spec-6641-56383-0818-dered.dr16,1.96817,18.98479
823,spec-6735-56397-0343-dered.dr16,1.96298,16.73363
824,spec-6750-56367-0306-dered.dr16,1.9689,31.40346
825,spec-7594-56947-0544-dered.dr16,1.968,16.96782
826,spec-10433-58132-0345-dered.dr16,1.9682,13.56134
827,spec-7678-57282-0540-dered.dr16,1.96976,17.25811
828,spec-7650-57575-0772-dered.dr16,1.9683,20.18563
829,spec-7639-57297-0328-dered.dr16,1.971169,19.91961
830,spec-7830-57043-0077-dered.dr16,1.97904,13.95819
831,spec-8840-57425-0676-dered.dr16,1.96753,13.64463
832,spec-7913-57333-0175-dered.dr16,1.97112,17.02865
833,spec-9153-58022-0212-dered.dr16,1.9687,15.52007
834,spec-9548-57785-0284-dered.dr16,1.9687,19.69114
835,spec-10721-58288-0722-dered.dr16,1.969,19.33397
836,spec-4977-56047-0964-dered.dr16,1.97288,14.42979
837,spec-5171-56038-0754-dered.dr16,1.96967,28.04823
838,spec-5775-56009-0388-dered.dr16,1.97031,16.41013
839,spec-5850-56042-0922-dered.dr16,1.97225,21.13829
840,spec-6011-56103-0100-dered.dr16,1.97037,19.29879
841,spec-6036-56093-0928-dered.dr16,1.97161,13.23
842,spec-6975-56720-0414-dered.dr16,1.97152,15.27031
843,spec-7403-57071-0918-dered.dr16,1.97121,27.5265
844,spec-7597-56973-0699-dered.dr16,1.985916,24.8772
845,spec-11087-58488-0352-dered.dr16,1.9691,16.11175
846,spec-9209-57686-0656-dered.dr16,1.9693,21.01971
847,spec-11284-58420-0254-dered.dr16,1.9694,23.5555
848,spec-7617-56949-0982-dered.dr16,1.96791,19.87464
849,spec-8191-57390-0603-dered.dr16,1.96576,11.31239
850,spec-5790-56271-0194-dered.dr16,1.96605,15.56441
851,spec-5889-56038-0130-dered.dr16,1.97544,14.73634
852,spec-6485-56342-0224-dered.dr16,1.9704,11.24935
853,spec-6641-56383-0320-dered.dr16,1.973151,18.77114
854,spec-8756-57687-0677-dered.dr16,1.9704,14.27496
855,spec-11314-58436-0524-dered.dr16,1.9707,15.03581
856,spec-8426-58224-0862-dered.dr16,1.9707,16.63383
857,spec-9330-57743-0443-dered.dr16,1.9707,15.84069
