SPECTRA INDEX,SPECTRA FILE NAME,NORM SPECTRA FILE NAME,REDSHIFT,CALCULATED SNR,SDSS SNR,BF,CF
348,spec-6644-56384-0409-dered.dr16,spec-6644-56384-0409norm.dr16,1.911,12.73893,18.40858,31523148.621598847,-1.7119010248486026
349,spec-6737-56365-0860-dered.dr16,spec-6737-56365-0860norm.dr16,1.911,14.01903,19.97517,423236.7921810306,-1.2314512166745992
361,spec-7842-56899-0718-dered.dr16,spec-7842-56899-0718norm.dr16,1.9111,10.9797,20.74003,24373657.422969215,-1.742130261896487
365,spec-9405-58048-0552-dered.dr16,spec-9405-58048-0552norm.dr16,1.9112,10.09337,16.68049,17.253469284933193,-0.028041579480410826
366,spec-10938-58514-0582-dered.dr16,spec-10938-58514-0582norm.dr16,1.9114,13.55791,18.50229,2132355718.2036815,-2.2280470070939598
368,spec-7679-57367-0342-dered.dr16,spec-7679-57367-0342norm.dr16,1.9116,12.0147,22.89444,5216176.048825227,-1.4941652973883026
374,spec-8379-57787-0065-dered.dr16,spec-8379-57787-0065norm.dr16,1.9119,10.49657,14.33691,488768165.74969137,-2.122149142581621
376,spec-5339-55922-0676-dered.dr16,spec-5339-55922-0676norm.dr16,1.912,15.73516,30.45133,15.04148463298243,-0.029490760107367318
380,spec-5974-56314-0518-dered.dr16,spec-5974-56314-0518norm.dr16,1.912,14.05225,20.45921,302022280.9259204,-1.9409437020536495
381,spec-5977-56098-0276-dered.dr16,spec-5977-56098-0276norm.dr16,1.912,18.25204,23.86451,115727246.63455108,-1.8468647207392708
382,spec-6040-56101-0884-dered.dr16,spec-6040-56101-0884norm.dr16,1.912,10.82732,14.15483,534715597.3635279,-2.0975961483772596
388,spec-7729-58135-0732-dered.dr16,spec-7729-58135-0732norm.dr16,1.9121,10.46063,19.80444,13830.416860773026,-0.8566477514830944
392,spec-7633-56931-0960-dered.dr16,spec-7633-56931-0960norm.dr16,1.9126,10.45819,15.35069,1460244163.2306552,-2.196108060724494
393,spec-8371-57786-0265-dered.dr16,spec-8371-57786-0265norm.dr16,1.9126,11.2065,15.19113,2595028.39943122,-1.4928443719218443
398,spec-9590-57813-0295-dered.dr16,spec-9590-57813-0295norm.dr16,1.9129,19.11131,26.94338,10160259774.08019,-2.3003780282804906
399,spec-4468-55894-0786-dered.dr16,spec-4468-55894-0786norm.dr16,1.913,21.70401,29.83013,256026703.9213664,-1.8863155649226715
402,spec-5203-56034-0346-dered.dr16,spec-5203-56034-0346norm.dr16,1.913,15.6459,21.46691,1527154.0781254221,-1.3394004873015661
404,spec-5377-55957-0558-dered.dr16,spec-5377-55957-0558norm.dr16,1.913,12.16359,24.64495,0.5732168848459442,0.3925299509620522
406,spec-5782-56272-0604-dered.dr16,spec-5782-56272-0604norm.dr16,1.913,13.73779,21.56313,978856296.4516405,-2.129961833353835
410,spec-5997-56309-0870-dered.dr16,spec-5997-56309-0870norm.dr16,1.913,19.14384,29.64623,2556398.6845168816,-1.3704697116135214
412,spec-6482-56358-0520-dered.dr16,spec-6482-56358-0520norm.dr16,1.913,10.22304,12.9117,237649.71091624026,-1.178222798626708
413,spec-6627-56369-0996-dered.dr16,spec-6627-56369-0996norm.dr16,1.913,11.76809,15.53,20826604.994407542,-1.6623386821464263
415,spec-7382-56991-0118-dered.dr16,spec-7382-56991-0118norm.dr16,1.913,11.70747,14.40089,962268665.2214681,-2.196605593952566
