SPECTRA INDEX,SPECTRA FILE NAME,NORM SPECTRA FILE NAME,REDSHIFT,CALCULATED SNR,SDSS SNR,BF,CF
368,spec-7679-57367-0342-dered.dr16,spec-7679-57367-0342norm.dr16,1.9116,11.38291,22.89444,5216176.048825227,-1.4941652973883026
376,spec-5339-55922-0676-dered.dr16,spec-5339-55922-0676norm.dr16,1.912,15.08707,30.45133,15.04148463298243,-0.029490760107367318
377,spec-5396-55947-1000-dered.dr16,spec-5396-55947-1000norm.dr16,1.912,12.04097,30.05929,3.3679002523637014e-05,1.5470034652435292
377,spec-5396-55947-1000-dered.dr16,spec-5396-55947-1000norm.dr16,1.912,12.04097,30.05929,3.3679002523637014e-05,1.5470034652435292
380,spec-5974-56314-0518-dered.dr16,spec-5974-56314-0518norm.dr16,1.912,14.32765,20.45921,302022280.9259204,-1.9409437020536495
381,spec-5977-56098-0276-dered.dr16,spec-5977-56098-0276norm.dr16,1.912,17.79885,23.86451,115727246.63455108,-1.8468647207392708
382,spec-6040-56101-0884-dered.dr16,spec-6040-56101-0884norm.dr16,1.912,10.29688,14.15483,534715597.3635279,-2.0975961483772596
383,spec-6492-56362-0738-dered.dr16,spec-6492-56362-0738norm.dr16,1.912,12.75862,18.15277,5753253.090343753,-1.5257848603777215
393,spec-8371-57786-0265-dered.dr16,spec-8371-57786-0265norm.dr16,1.9126,10.8012,15.19113,2595028.39943122,-1.4928443719218443
398,spec-9590-57813-0295-dered.dr16,spec-9590-57813-0295norm.dr16,1.9129,18.47921,26.94338,10160259774.08019,-2.3003780282804906
399,spec-4468-55894-0786-dered.dr16,spec-4468-55894-0786norm.dr16,1.913,21.17257,29.83013,256026703.9213664,-1.8863155649226715
402,spec-5203-56034-0346-dered.dr16,spec-5203-56034-0346norm.dr16,1.913,14.4964,21.46691,1527154.0781254221,-1.3394004873015661
404,spec-5377-55957-0558-dered.dr16,spec-5377-55957-0558norm.dr16,1.913,11.95151,24.64495,0.5732168848459442,0.3925299509620522
406,spec-5782-56272-0604-dered.dr16,spec-5782-56272-0604norm.dr16,1.913,16.86995,21.56313,978856296.4516405,-2.129961833353835
410,spec-5997-56309-0870-dered.dr16,spec-5997-56309-0870norm.dr16,1.913,18.36694,29.64623,2556398.6845168816,-1.3704697116135214
413,spec-6627-56369-0996-dered.dr16,spec-6627-56369-0996norm.dr16,1.913,11.17305,15.53,20826604.994407542,-1.6623386821464263
415,spec-7382-56991-0118-dered.dr16,spec-7382-56991-0118norm.dr16,1.913,10.68675,14.40089,962268665.2214681,-2.196605593952566
416,spec-8862-57461-0960-dered.dr16,spec-8862-57461-0960norm.dr16,1.913,18.14038,28.0976,1108720703810.6462,-2.9326654301581567
418,spec-9549-57807-0304-dered.dr16,spec-9549-57807-0304norm.dr16,1.913,14.77275,19.78879,118740398.62817682,-1.8882706676086245
423,spec-7668-57579-0707-dered.dr16,spec-7668-57579-0707norm.dr16,1.9132,10.10685,18.30951,8086089.75644624,-1.6015447791707846
426,spec-11379-58438-0758-dered.dr16,spec-11379-58438-075norm.dr16,1.9133,13.53249,17.21589,354001829.3288556,-2.050072062978891
437,spec-10431-58137-0135-dered.dr16,spec-10431-58137-013norm.dr16,1.914,13.26074,18.46092,6633.743520943778,-0.7296249333028346
439,spec-5352-56269-0584-dered.dr16,spec-5352-56269-0584norm.dr16,1.914,21.59386,31.11114,7693269.918069138,-1.5239803689639977
456,spec-10434-58140-0572-dered.dr16,spec-10434-58140-057norm.dr16,1.9143,11.25495,16.16488,40441598.46318762,-1.7468973373655827
457,spec-9147-58038-0241-dered.dr16,spec-9147-58038-0241norm.dr16,1.9144,10.09395,15.83046,0.30511396561171156,0.4358597418257822
459,spec-7630-57006-0180-dered.dr16,spec-7630-57006-0180norm.dr16,1.9147,15.59631,23.55755,486751037.05059034,-2.0426442689904136
466,spec-5403-55979-0500-dered.dr16,spec-5403-55979-0500norm.dr16,1.915,13.81552,22.25524,2447173.091649004,-1.3741787376450678
467,spec-5779-56338-0292-dered.dr16,spec-5779-56338-0292norm.dr16,1.915,12.49634,24.67933,14239.009886341855,-0.7899818939980964
469,spec-5867-56034-0637-dered.dr16,spec-5867-56034-0637norm.dr16,1.915,19.01842,28.06334,12672728.772535585,-1.5405258671277142
473,spec-6660-56370-0736-dered.dr16,spec-6660-56370-0736norm.dr16,1.915,14.71862,14.59357,139448790928.64316,-2.726067298900706
481,spec-8506-57893-0528-dered.dr16,spec-8506-57893-0528norm.dr16,1.915,11.71679,19.44044,1439755.7848028038,-1.353357036691311
488,spec-8729-57399-0420-dered.dr16,spec-8729-57399-0420norm.dr16,1.9152,10.46864,11.91208,35207519.38933321,-1.8050884421574986
489,spec-10723-58287-0019-dered.dr16,spec-10723-58287-001norm.dr16,1.9153,12.22043,16.09204,8440379555575.436,-3.206532088292224
494,spec-11046-58398-0643-dered.dr16,spec-11046-58398-064norm.dr16,1.9155,10.71566,19.31827,326384.24132241216,-1.1760126912678046
499,spec-7748-58396-0649-dered.dr16,spec-7748-58396-0649norm.dr16,1.9159,21.76263,26.24769,14967792111634.324,-3.2112654907079006
499,spec-7748-58396-0649-dered.dr16,spec-7748-58396-0649norm.dr16,1.9159,21.76263,26.24769,14967792111634.324,-3.2112654907079006
501,spec-5396-55947-0930-dered.dr16,spec-5396-55947-0930norm.dr16,1.916,19.71348,33.9838,1991912.39126773,-1.3767491324056924
504,spec-6034-56103-0712-dered.dr16,spec-6034-56103-0712norm.dr16,1.916,14.86462,24.49664,178138286.48768374,-1.9051151080770627
506,spec-7580-56955-0827-dered.dr16,spec-7580-56955-0827norm.dr16,1.916,13.68063,21.14927,403957120.6266877,-2.020628780369712
506,spec-7580-56955-0827-dered.dr16,spec-7580-56955-0827norm.dr16,1.916,13.68063,21.14927,403957120.6266877,-2.020628780369712
